,Unnamed: 0,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,left_company
9126,9126,11127,0.25,0.9,6,229,8,0,0,sales,medium,YES
9127,9127,11128,0.71,0.76,4,148,8,0,0,accounting,medium,YES
9128,9128,11129,0.96,0.84,3,147,8,0,0,accounting,medium,YES
9129,9129,11130,0.8,0.9,4,211,8,0,0,accounting,medium,YES
9130,9130,11131,0.82,0.87,5,145,6,0,0,hr,medium,YES
9131,9131,11132,0.19,0.97,6,269,6,0,0,hr,medium,YES
9132,9132,11133,0.43,0.74,4,129,6,0,0,hr,medium,YES
9133,9133,11134,0.62,0.84,3,270,6,0,0,hr,medium,YES
9134,9134,11135,0.75,0.85,3,250,6,0,0,technical,medium,YES
9135,9135,11136,0.56,0.48,5,192,2,1,0,technical,medium,YES
9136,9136,11137,0.88,0.91,4,233,4,0,0,technical,high,YES
9137,9137,11138,0.63,0.57,4,192,3,0,0,technical,high,YES
9138,9138,11139,0.75,0.93,3,247,2,0,0,technical,high,YES
9139,9139,11140,0.74,1.0,4,192,4,0,0,technical,high,YES
9140,9140,11141,0.55,0.68,3,178,3,1,0,technical,high,YES
9141,9141,11142,0.87,0.55,4,197,3,0,0,technical,high,YES
9142,9142,11143,0.13,0.9,5,264,6,0,0,technical,high,YES
9143,9143,11144,0.33,0.64,2,274,3,1,0,technical,high,YES
9144,9144,11145,0.89,0.97,4,147,2,0,0,technical,low,YES
9145,9145,11146,0.56,0.94,3,154,3,1,0,support,low,YES
9146,9146,11147,0.95,0.61,3,224,2,1,0,support,low,YES
9147,9147,11148,0.57,0.59,4,250,2,0,0,support,low,YES
9148,9148,11149,0.72,0.53,3,179,3,0,0,support,low,YES
9149,9149,11150,0.28,0.44,4,170,2,0,0,support,low,YES
9150,9150,11151,0.54,0.61,4,118,5,0,0,support,low,YES
9151,9151,11152,0.54,0.95,4,256,3,0,0,support,low,YES
9152,9152,11153,0.99,0.8,3,209,2,0,0,support,medium,YES
9153,9153,11154,0.37,0.69,2,146,3,0,0,support,medium,YES
9154,9154,11155,0.77,0.87,3,275,4,1,0,support,medium,YES
9155,9155,11156,0.7,0.88,4,180,2,0,0,support,medium,YES
9156,9156,11157,0.8,0.74,3,228,3,0,0,technical,medium,YES
9157,9157,11158,0.52,0.63,3,204,3,0,0,technical,medium,YES
9158,9158,11159,0.69,0.55,3,172,2,0,0,technical,medium,YES
9159,9159,11160,0.6,0.62,5,274,3,0,0,management,medium,YES
9160,9160,11161,0.74,0.64,3,136,2,0,0,IT,medium,YES
9161,9161,11162,0.69,0.82,4,252,3,1,0,IT,medium,YES
9162,9162,11163,0.78,0.89,4,137,3,0,0,IT,medium,YES
9163,9163,11164,0.77,0.75,4,191,3,0,0,IT,medium,YES
9164,9164,11165,0.91,0.68,4,132,4,0,0,IT,medium,YES
9165,9165,11166,0.54,0.68,6,249,5,0,0,product_mng,medium,YES
9166,9166,11167,0.48,0.77,6,274,6,0,0,product_mng,medium,YES
9167,9167,11168,0.55,0.96,3,194,3,0,0,product_mng,medium,YES
9168,9168,11169,0.17,0.36,6,191,2,0,0,product_mng,medium,YES
9169,9169,11170,0.77,0.83,5,216,4,0,0,IT,medium,YES
9170,9170,11171,0.93,0.98,3,241,3,0,0,IT,medium,YES
9171,9171,11172,0.65,0.91,4,243,5,1,0,IT,medium,YES
9172,9172,11173,0.67,0.52,4,207,3,0,0,IT,medium,YES
9173,9173,11174,0.95,0.88,3,199,3,0,0,IT,medium,YES
9174,9174,11175,0.61,0.97,6,286,4,0,0,product_mng,medium,YES
9175,9175,11176,0.57,0.39,4,132,3,0,0,product_mng,high,YES
9176,9176,11177,0.65,1.0,4,229,4,0,0,product_mng,low,YES
9177,9177,11178,0.85,0.81,4,260,3,0,0,product_mng,medium,YES
9178,9178,11179,0.61,0.96,3,214,2,0,0,IT,medium,YES
9179,9179,11180,0.65,0.9,6,217,4,1,1,RandD,medium,YES
9180,9180,11181,0.92,0.93,4,225,2,0,1,RandD,medium,YES
9181,9181,11182,0.37,0.41,2,113,3,0,1,RandD,medium,YES
9182,9182,11183,0.48,0.77,5,250,2,0,1,RandD,medium,YES
9183,9183,11184,0.82,0.91,5,271,2,0,1,RandD,medium,YES
9184,9184,11185,0.84,0.75,4,135,3,0,1,RandD,medium,YES
9185,9185,11186,0.57,0.46,2,100,6,1,1,marketing,medium,YES
9186,9186,11187,0.8,0.75,4,224,3,0,1,sales,medium,YES
9187,9187,11188,0.49,0.91,4,134,4,0,0,accounting,low,YES
9188,9188,11189,0.79,0.82,5,158,2,0,0,support,low,YES
9189,9189,11190,0.48,0.67,3,183,2,0,0,technical,low,YES
9190,9190,11191,0.28,0.89,4,97,6,0,0,management,low,YES
9191,9191,11192,0.47,0.56,4,226,3,0,0,marketing,low,YES
9192,9192,11193,0.91,0.6,4,235,4,1,0,marketing,low,YES
9193,9193,11194,0.75,0.6,4,186,10,1,0,marketing,low,YES
9194,9194,11195,0.61,0.89,3,242,10,0,0,sales,high,YES
9195,9195,11196,0.47,0.79,3,284,10,0,0,sales,low,YES
9196,9196,11197,0.22,0.7,2,274,10,0,0,sales,high,YES
9197,9197,11198,0.5,0.48,4,130,10,0,0,sales,high,YES
9198,9198,11199,0.56,0.87,3,146,10,0,0,sales,low,YES
9199,9199,11200,0.84,0.85,4,207,10,0,0,sales,low,YES
9200,9200,11201,0.69,0.72,4,210,2,1,0,sales,high,YES
9201,9201,11202,0.53,0.64,3,143,2,0,0,sales,low,YES
9202,9202,11203,0.17,0.57,4,116,3,0,0,sales,medium,YES
9203,9203,11204,0.48,0.71,2,162,3,1,0,sales,high,YES
9204,9204,11205,0.94,0.51,3,242,3,0,0,sales,medium,YES
9205,9205,11206,0.77,0.89,4,153,7,0,0,sales,medium,YES
9206,9206,11207,1.0,0.72,5,194,7,1,0,sales,medium,YES
9207,9207,11208,0.49,0.65,4,233,7,0,0,sales,medium,YES
9208,9208,11209,0.93,0.73,4,283,7,0,0,sales,high,YES
9209,9209,11210,0.38,0.43,3,188,7,0,0,sales,medium,YES
9210,9210,11211,0.6,0.54,4,182,6,0,0,sales,medium,YES
9211,9211,11212,0.5,0.82,2,286,6,0,0,sales,medium,YES
9212,9212,11213,0.97,0.55,5,212,6,0,0,sales,high,YES
9213,9213,11214,0.93,0.95,5,176,6,0,1,accounting,medium,YES
9214,9214,11215,0.5,1.0,5,264,8,0,1,accounting,high,YES
9215,9215,11216,0.52,0.84,3,261,8,0,1,accounting,low,YES
9216,9216,11217,0.5,0.71,4,163,8,0,1,hr,medium,YES
9217,9217,11218,0.55,0.4,3,139,8,0,1,hr,medium,YES
9218,9218,11219,0.95,0.84,3,261,8,1,1,hr,medium,YES
9219,9219,11220,0.48,0.42,2,275,6,1,1,hr,medium,YES
9220,9220,11221,0.51,0.39,5,132,6,1,1,technical,low,YES
9221,9221,11222,0.96,0.48,3,202,6,0,0,technical,low,YES
9222,9222,11223,0.97,0.84,4,177,6,0,0,technical,low,YES
9223,9223,11224,0.97,0.66,5,234,6,0,0,technical,low,YES
9224,9224,11225,0.71,0.54,4,188,6,0,0,technical,low,YES
9225,9225,11226,0.82,0.49,5,203,6,0,0,technical,low,YES
9226,9226,11227,0.57,1.0,4,227,10,0,0,technical,low,YES
9227,9227,11228,0.48,0.93,3,150,10,0,0,technical,low,YES
9228,9228,11229,0.71,0.64,3,267,3,0,0,technical,low,YES
9229,9229,11230,0.63,0.61,5,186,10,0,0,technical,low,YES
9230,9230,11231,0.99,0.84,4,142,10,0,0,technical,high,YES
9231,9231,11232,0.79,0.83,3,126,10,1,0,support,low,YES
9232,9232,11233,0.65,0.85,4,201,10,0,0,support,low,YES
9233,9233,11234,0.7,0.85,4,142,2,0,0,support,low,YES
9234,9234,11235,0.99,0.94,4,167,4,0,0,support,low,YES
9235,9235,11236,0.65,0.62,4,258,2,0,0,support,high,YES
9236,9236,11237,0.92,0.85,3,207,2,0,0,support,low,YES
9237,9237,11238,0.24,0.5,4,282,4,1,0,support,low,YES
9238,9238,11239,0.39,0.89,3,188,5,0,0,support,low,YES
9239,9239,11240,0.82,0.85,3,214,2,0,0,support,high,YES
9240,9240,11241,0.78,0.89,4,272,2,0,0,support,low,YES
9241,9241,11242,0.62,0.79,3,259,3,0,0,support,medium,YES
9242,9242,11243,0.6,0.61,5,191,2,1,0,technical,high,YES
9243,9243,11244,0.49,0.57,3,192,3,0,0,technical,medium,YES
9244,9244,11245,0.82,0.82,3,164,3,0,0,technical,high,YES
9245,9245,11246,0.48,0.81,4,149,2,0,0,management,medium,YES
9246,9246,11247,0.69,0.56,4,149,3,0,0,IT,medium,YES
9247,9247,11248,0.4,0.89,2,165,3,0,0,IT,medium,YES
9248,9248,11249,0.72,0.8,3,222,3,0,0,IT,medium,YES
9249,9249,11250,0.75,0.84,5,222,3,1,0,IT,medium,YES
9250,9250,11251,0.5,0.77,3,265,3,0,0,IT,medium,YES
9251,9251,11252,0.78,0.5,5,247,4,0,0,product_mng,medium,YES
9252,9252,11253,0.76,0.45,4,147,2,0,0,product_mng,medium,YES
9253,9253,11254,0.94,0.52,3,273,3,0,0,product_mng,high,YES
9254,9254,11255,0.24,0.94,6,144,4,0,0,product_mng,low,YES
9255,9255,11256,0.99,0.66,3,181,2,0,0,IT,medium,YES
9256,9256,11257,0.67,0.64,3,198,2,1,0,management,medium,YES
9257,9257,11258,0.76,0.57,5,255,4,0,0,management,medium,YES
9258,9258,11259,0.76,0.77,4,169,10,0,0,management,medium,YES
9259,9259,11260,0.55,0.64,4,201,10,1,0,management,medium,YES
9260,9260,11261,0.74,0.6,4,274,10,1,0,management,medium,YES
9261,9261,11262,0.81,0.85,4,134,10,1,0,management,medium,YES
9262,9262,11263,0.98,0.67,3,190,10,0,0,IT,medium,YES
9263,9263,11264,0.98,0.98,4,170,10,0,0,IT,medium,YES
9264,9264,11265,0.58,0.91,3,154,10,0,0,product_mng,high,YES
9265,9265,11266,0.18,0.75,3,142,2,0,0,product_mng,low,YES
9266,9266,11267,0.57,0.67,5,235,2,0,0,product_mng,low,YES
9267,9267,11268,0.7,0.62,3,110,3,0,0,product_mng,low,YES
9268,9268,11269,0.49,0.77,3,211,3,0,0,IT,high,YES
9269,9269,11270,0.7,0.56,4,214,3,0,1,management,medium,YES
9270,9270,11271,0.16,0.93,5,210,7,0,1,management,medium,YES
9271,9271,11272,0.58,0.59,3,207,7,0,1,management,medium,YES
9272,9272,11273,0.66,0.57,4,161,7,0,1,management,medium,YES
9273,9273,11274,0.51,0.55,2,102,7,0,1,management,medium,YES
9274,9274,11275,0.48,0.84,4,186,7,0,1,management,medium,YES
9275,9275,11276,0.56,0.71,3,211,6,0,1,marketing,low,YES
9276,9276,11277,0.81,0.62,3,240,6,0,1,sales,low,YES
9277,9277,11278,0.57,0.7,4,237,6,0,0,accounting,low,YES
9278,9278,11279,0.66,0.53,3,164,6,0,0,support,low,YES
9279,9279,11280,0.22,0.91,6,222,8,0,0,technical,low,YES
9280,9280,11281,0.96,0.71,3,205,8,1,0,management,medium,YES
9281,9281,11282,0.87,0.88,4,140,8,0,0,marketing,medium,YES
9282,9282,11283,0.61,0.42,2,103,8,0,0,marketing,medium,YES
9283,9283,11284,0.66,0.85,3,178,8,1,0,marketing,medium,YES
9284,9284,11285,0.9,0.51,4,137,6,0,0,sales,medium,YES
9285,9285,11286,0.64,0.67,3,143,6,0,0,sales,medium,YES
9286,9286,11287,0.76,0.82,4,170,6,0,0,sales,medium,YES
9287,9287,11288,0.97,0.41,5,135,6,0,0,sales,medium,YES
9288,9288,11289,0.69,0.76,3,174,6,0,0,sales,medium,YES
9289,9289,11290,0.98,0.55,3,166,6,1,0,sales,medium,YES
9290,9290,11291,0.18,0.61,5,174,6,0,0,sales,medium,YES
9291,9291,11292,0.62,0.91,3,251,10,0,0,sales,medium,YES
9292,9292,11293,0.29,0.37,6,187,10,1,0,sales,high,YES
9293,9293,11294,0.87,0.48,5,170,3,0,0,sales,low,YES
9294,9294,11295,0.91,0.64,3,241,10,0,0,sales,medium,YES
9295,9295,11296,0.53,0.79,3,221,10,1,0,sales,medium,YES
9296,9296,11297,0.69,0.73,4,257,10,1,0,sales,medium,YES
9297,9297,11298,0.14,0.58,4,275,10,0,0,sales,medium,YES
9298,9298,11299,0.7,0.77,4,245,2,0,0,sales,low,YES
9299,9299,11300,0.77,0.75,6,246,6,0,0,sales,low,YES
9300,9300,11301,0.77,0.76,6,263,6,0,0,sales,low,YES
9301,9301,11302,0.76,0.99,3,133,4,0,0,sales,low,YES
9302,9302,11303,0.66,0.49,4,157,3,0,0,sales,low,YES
9303,9303,11304,0.5,0.95,3,198,4,0,0,accounting,low,YES
9304,9304,11305,0.57,0.9,5,145,3,0,0,accounting,low,YES
9305,9305,11306,0.97,0.62,6,118,2,0,0,accounting,low,YES
9306,9306,11307,0.26,0.99,5,184,5,0,0,hr,low,YES
9307,9307,11308,0.72,0.62,3,243,2,1,0,hr,low,YES
9308,9308,11309,0.83,0.93,3,247,2,0,0,hr,low,YES
9309,9309,11310,0.55,0.4,3,158,3,0,0,hr,low,YES
9310,9310,11311,0.77,0.74,5,243,2,0,0,technical,low,YES
9311,9311,11312,0.24,0.63,4,203,5,0,0,technical,low,YES
9312,9312,11313,0.8,0.96,3,161,3,0,0,technical,low,YES
9313,9313,11314,0.5,0.59,4,214,3,1,0,technical,low,YES
9314,9314,11315,0.66,0.59,4,179,3,0,0,technical,low,YES
9315,9315,11316,0.66,0.77,4,188,2,0,0,technical,low,YES
9316,9316,11317,0.66,0.81,3,174,3,0,0,technical,low,YES
9317,9317,11318,0.96,0.83,3,177,4,0,0,technical,low,YES
9318,9318,11319,0.75,0.94,5,194,4,0,0,technical,low,YES
9319,9319,11320,0.78,0.77,3,244,2,0,0,technical,medium,YES
9320,9320,11321,0.57,0.82,4,269,2,0,0,technical,medium,YES
9321,9321,11322,0.78,0.68,2,159,3,1,0,support,medium,YES
9322,9322,11323,0.57,0.88,4,140,2,0,0,support,medium,YES
9323,9323,11324,0.84,0.56,5,224,2,0,0,support,medium,YES
9324,9324,11325,0.23,0.94,5,242,4,0,0,support,medium,YES
9325,9325,11326,0.53,0.37,3,180,3,0,0,support,medium,YES
9326,9326,11327,0.82,0.71,3,150,3,0,0,support,medium,YES
9327,9327,11328,0.59,0.64,5,269,3,0,0,support,medium,YES
9328,9328,11329,0.5,0.52,2,178,2,0,0,support,medium,YES
9329,9329,11330,1.0,0.74,2,187,3,0,0,support,medium,YES
9330,9330,11331,0.94,0.61,3,140,2,0,0,support,medium,YES
9331,9331,11332,0.86,0.61,4,193,2,0,0,support,high,YES
9332,9332,11333,0.73,0.49,4,243,2,0,0,technical,low,YES
9333,9333,11334,0.49,0.94,3,144,3,1,0,technical,medium,YES
9334,9334,11335,0.79,0.73,2,147,2,0,0,technical,medium,YES
9335,9335,11336,0.83,0.5,6,165,3,0,0,management,medium,YES
9336,9336,11337,0.85,0.67,3,176,2,0,0,IT,medium,YES
9337,9337,11338,0.65,0.37,3,170,6,0,0,IT,low,YES
9338,9338,11339,0.94,0.65,4,213,2,1,0,IT,low,YES
9339,9339,11340,0.76,0.81,4,242,2,0,0,IT,low,YES
9340,9340,11341,0.77,0.54,4,139,3,1,0,IT,low,YES
9341,9341,11342,0.77,0.91,4,239,3,1,0,product_mng,low,YES
9342,9342,11343,0.59,0.64,5,123,2,0,0,product_mng,low,YES
9343,9343,11344,0.69,0.9,3,185,4,0,0,product_mng,low,YES
9344,9344,11345,0.51,0.85,4,186,2,0,0,product_mng,low,YES
9345,9345,11346,0.8,0.67,3,178,3,0,0,IT,low,YES
9346,9346,11347,0.98,0.7,3,153,10,0,0,management,high,YES
9347,9347,11348,0.69,0.72,4,185,10,1,0,management,high,YES
9348,9348,11349,0.14,0.76,4,142,10,0,0,management,high,YES
9349,9349,11350,0.95,0.9,4,221,10,1,0,management,high,YES
9350,9350,11351,0.53,0.61,3,148,10,0,0,management,high,YES
9351,9351,11352,0.64,0.52,5,258,10,1,0,management,high,YES
9352,9352,11353,0.51,0.73,4,229,3,0,0,sales,low,YES
9353,9353,11354,0.36,0.73,2,111,2,0,0,sales,low,YES
9354,9354,11355,0.62,0.97,2,271,3,0,0,sales,low,YES
9355,9355,11356,0.98,0.58,4,133,3,0,0,sales,low,YES
9356,9356,11357,0.53,0.7,4,223,3,0,0,sales,low,YES
9357,9357,11358,0.8,0.95,4,272,2,0,0,sales,low,YES
9358,9358,11359,0.73,0.77,3,233,3,0,0,sales,medium,YES
9359,9359,11360,0.82,0.8,3,162,3,0,0,sales,medium,YES
9360,9360,11361,0.62,0.75,5,165,4,0,0,sales,medium,YES
9361,9361,11362,0.87,0.48,5,242,3,0,0,sales,medium,YES
9362,9362,11363,0.43,0.65,4,124,2,0,0,sales,medium,YES
9363,9363,11364,0.57,0.6,2,163,3,0,0,sales,medium,YES
9364,9364,11365,0.91,0.77,3,144,3,0,0,sales,medium,YES
9365,9365,11366,0.75,0.59,5,149,4,0,0,sales,medium,YES
9366,9366,11367,0.76,0.8,5,217,2,0,0,sales,medium,YES
9367,9367,11368,0.85,0.49,4,139,2,0,0,sales,medium,YES
9368,9368,11369,0.56,0.67,3,270,2,0,0,sales,medium,YES
9369,9369,11370,0.86,0.84,3,177,3,0,0,sales,medium,YES
9370,9370,11371,0.21,0.43,5,175,2,1,0,sales,high,YES
9371,9371,11372,0.94,0.59,3,151,2,0,0,sales,low,YES
9372,9372,11373,0.98,0.74,3,185,3,0,0,sales,medium,YES
9373,9373,11374,0.42,0.45,3,227,3,0,0,sales,medium,YES
9374,9374,11375,0.98,0.89,4,218,2,0,0,sales,medium,YES
9375,9375,11376,1.0,0.93,5,167,3,0,0,sales,medium,YES
9376,9376,11377,0.95,0.52,3,183,2,1,0,sales,low,YES
9377,9377,11378,0.95,0.5,4,259,3,0,0,sales,low,YES
9378,9378,11379,0.68,0.53,3,138,2,1,0,sales,low,YES
9379,9379,11380,0.64,0.38,5,122,4,0,0,sales,low,YES
9380,9380,11381,0.24,0.62,6,225,6,0,0,sales,low,YES
9381,9381,11382,0.37,0.72,3,121,2,0,0,sales,low,YES
9382,9382,11383,0.67,0.4,4,274,3,0,0,sales,low,YES
9383,9383,11384,0.86,0.89,4,153,4,0,0,sales,low,YES
9384,9384,11385,0.43,0.38,3,119,2,0,0,sales,low,YES
9385,9385,11386,0.67,0.67,4,141,2,1,0,sales,low,YES
9386,9386,11387,0.92,0.6,4,161,3,0,0,IT,low,YES
9387,9387,11388,0.43,0.46,2,186,2,0,0,product_mng,low,YES
9388,9388,11389,0.52,0.8,3,252,4,0,0,product_mng,low,YES
9389,9389,11390,0.16,0.42,3,182,3,1,0,product_mng,low,YES
9390,9390,11391,0.49,0.6,4,264,2,1,0,product_mng,low,YES
9391,9391,11392,0.37,0.63,4,167,3,0,0,IT,low,YES
9392,9392,11393,0.98,0.68,5,171,3,0,0,management,high,YES
9393,9393,11394,0.33,0.97,5,130,4,0,0,management,high,YES
9394,9394,11395,0.14,0.79,5,271,4,0,0,management,high,YES
9395,9395,11396,0.54,0.79,5,249,3,1,0,management,high,YES
9396,9396,11397,0.63,0.48,4,180,4,0,0,management,high,YES
9397,9397,11398,0.55,0.69,4,220,3,1,0,management,high,YES
9398,9398,11399,0.84,0.53,3,210,4,1,0,marketing,medium,YES
9399,9399,11400,0.51,0.97,4,258,2,0,0,sales,medium,YES
9400,9400,11401,0.15,0.75,3,150,4,0,1,accounting,medium,YES
9401,9401,11402,0.97,0.79,5,259,3,0,1,support,medium,YES
9402,9402,11403,0.67,0.69,3,231,3,0,1,technical,medium,YES
9403,9403,11404,0.48,0.67,4,220,3,0,1,management,medium,YES
9404,9404,11405,0.69,0.58,4,149,3,0,1,marketing,medium,YES
9405,9405,11406,0.6,0.62,3,238,4,0,1,marketing,medium,YES
9406,9406,11407,0.82,0.71,2,209,5,0,1,marketing,medium,YES
9407,9407,11408,0.86,0.95,4,149,3,0,1,sales,medium,YES
9408,9408,11409,0.69,0.59,4,264,3,0,0,sales,medium,YES
9409,9409,11410,0.87,0.87,5,207,2,0,0,sales,high,YES
9410,9410,11411,0.17,0.78,3,239,6,0,0,sales,low,YES
9411,9411,11412,0.94,0.51,6,239,5,0,0,sales,medium,YES
9412,9412,11413,0.5,1.0,4,258,3,0,0,sales,medium,YES
9413,9413,11414,0.16,0.72,3,203,3,0,0,sales,medium,YES
9414,9414,11415,0.89,0.99,2,258,3,0,0,sales,medium,YES
9415,9415,11416,0.69,0.51,3,257,3,1,0,IT,low,YES
9416,9416,11417,0.5,0.51,5,134,3,0,0,product_mng,low,YES
9417,9417,11418,0.16,0.46,6,240,2,0,0,product_mng,low,YES
9418,9418,11419,0.75,0.99,2,237,5,1,0,product_mng,low,YES
9419,9419,11420,0.64,0.66,5,157,2,0,0,product_mng,low,YES
9420,9420,11421,0.78,0.43,4,275,3,0,0,IT,low,YES
9421,9421,11422,0.81,0.74,2,228,3,0,0,management,high,YES
9422,9422,11423,0.55,0.58,3,254,2,0,0,management,high,YES
9423,9423,11424,0.53,0.53,4,257,2,0,0,management,high,YES
9424,9424,11425,0.69,0.73,3,231,2,1,0,management,high,YES
9425,9425,11426,0.8,0.53,3,217,3,0,0,management,high,YES
9426,9426,11427,0.77,0.98,3,286,6,0,0,management,high,YES
9427,9427,11428,0.84,0.8,4,236,3,0,0,marketing,low,YES
9428,9428,11429,0.64,0.55,4,215,2,0,0,sales,low,YES
9429,9429,11430,0.78,0.57,4,157,3,0,0,accounting,low,YES
9430,9430,11431,0.67,0.7,3,149,3,0,0,support,low,YES
9431,9431,11432,0.81,0.77,3,221,2,0,0,technical,low,YES
9432,9432,11433,0.91,0.82,4,238,2,0,0,management,low,YES
9433,9433,11434,0.75,0.89,6,250,2,0,0,marketing,medium,YES
9434,9434,11435,0.78,0.96,3,202,4,1,0,marketing,medium,YES
9435,9435,11436,0.54,0.52,4,173,2,0,0,marketing,medium,YES
9436,9436,11437,0.77,0.71,5,250,3,1,0,sales,medium,YES
9437,9437,11438,0.89,0.63,4,270,3,1,0,sales,medium,YES
9438,9438,11439,0.16,0.98,3,232,5,0,0,sales,medium,YES
9439,9439,11440,0.77,0.99,4,260,3,0,0,sales,medium,YES
9440,9440,11441,0.69,0.48,5,232,4,0,0,sales,medium,YES
9441,9441,11442,0.61,0.81,4,134,3,0,0,sales,medium,YES
9442,9442,11443,0.59,0.81,4,189,3,0,0,sales,medium,YES
9443,9443,11444,0.58,0.8,4,113,3,0,0,IT,medium,YES
9444,9444,11445,0.88,0.67,5,264,3,0,0,product_mng,medium,YES
9445,9445,11446,0.51,0.63,5,260,2,0,0,product_mng,high,YES
9446,9446,11447,0.31,0.7,3,132,3,0,0,product_mng,low,YES
9447,9447,11448,0.52,0.52,4,168,3,0,0,product_mng,medium,YES
9448,9448,11449,0.57,0.46,3,186,3,1,0,IT,medium,YES
9449,9449,11450,0.5,0.77,3,267,2,0,0,management,high,YES
9450,9450,11451,0.74,0.63,3,180,3,0,0,management,high,YES
9451,9451,11452,0.74,0.77,3,211,3,0,0,management,high,YES
9452,9452,11453,0.82,0.51,2,268,2,0,0,management,high,YES
9453,9453,11454,0.74,0.71,3,206,3,0,0,management,high,YES
9454,9454,11455,0.2,0.59,6,113,3,0,0,management,high,YES
9455,9455,11456,0.63,0.48,4,179,3,0,0,marketing,low,YES
9456,9456,11457,0.19,0.8,6,157,6,1,0,sales,low,YES
9457,9457,11458,0.4,0.62,4,127,5,0,0,accounting,low,YES
9458,9458,11459,0.71,0.37,2,179,5,0,1,support,low,YES
9459,9459,11460,0.84,0.73,4,197,3,0,1,technical,low,YES
9460,9460,11461,0.59,0.84,4,251,4,1,1,management,low,YES
9461,9461,11462,0.57,0.85,4,250,3,1,1,marketing,low,YES
9462,9462,11463,0.81,0.61,2,176,5,0,1,marketing,low,YES
9463,9463,11464,0.8,0.7,4,246,3,0,1,marketing,low,YES
9464,9464,11465,0.49,0.66,3,155,3,0,1,sales,low,YES
9465,9465,11466,0.55,0.64,3,178,2,0,1,sales,low,YES
9466,9466,11467,0.68,0.4,3,213,5,1,1,sales,low,YES
9467,9467,11468,0.55,0.67,3,150,2,0,1,sales,low,YES
9468,9468,11469,0.59,0.62,3,166,2,0,0,sales,low,YES
9469,9469,11470,0.91,0.8,5,169,4,0,0,sales,low,YES
9470,9470,11471,0.48,0.9,4,208,3,0,0,sales,low,YES
9471,9471,11472,0.84,0.66,3,209,2,0,0,sales,low,YES
9472,9472,11473,0.73,0.54,4,167,3,0,0,IT,medium,YES
9473,9473,11474,0.28,0.59,6,281,3,0,0,product_mng,medium,YES
9474,9474,11475,0.77,0.65,3,156,4,0,0,product_mng,medium,YES
9475,9475,11476,0.67,0.65,3,265,3,0,0,product_mng,medium,YES
9476,9476,11477,0.5,0.53,3,142,3,1,0,product_mng,medium,YES
9477,9477,11478,0.32,0.47,3,143,4,0,0,IT,medium,YES
9478,9478,11479,0.57,0.78,3,134,3,0,0,RandD,medium,YES
9479,9479,11480,0.51,0.8,5,268,3,0,0,RandD,medium,YES
9480,9480,11481,0.61,0.6,3,255,2,0,0,RandD,medium,YES
9481,9481,11482,0.83,0.73,4,157,2,0,0,RandD,medium,YES
9482,9482,11483,0.87,0.97,5,151,3,0,0,RandD,medium,YES
9483,9483,11484,0.7,0.63,3,157,2,0,0,RandD,medium,YES
9484,9484,11485,0.78,0.65,3,139,3,0,0,marketing,high,YES
9485,9485,11486,0.71,0.53,4,196,2,1,0,sales,low,YES
9486,9486,11487,0.68,0.99,3,159,2,0,0,accounting,medium,YES
9487,9487,11488,0.75,0.53,4,224,4,1,0,support,medium,YES
9488,9488,11489,0.7,0.53,3,215,7,1,0,technical,medium,YES
9489,9489,11490,0.59,0.94,5,157,7,1,0,management,medium,YES
9490,9490,11491,0.64,0.87,4,157,7,0,0,marketing,low,YES
9491,9491,11492,0.61,0.88,5,146,7,1,0,marketing,low,YES
9492,9492,11493,0.77,0.49,2,286,7,0,0,marketing,low,YES
9493,9493,11494,0.51,0.64,3,203,3,0,0,sales,low,YES
9494,9494,11495,0.49,0.49,3,168,7,0,0,sales,low,YES
9495,9495,11496,0.77,0.75,3,170,7,0,0,sales,low,YES
9496,9496,11497,0.31,0.86,3,266,7,0,0,sales,low,YES
9497,9497,11498,0.54,0.76,3,183,3,0,0,sales,low,YES
9498,9498,11499,0.56,0.66,4,264,3,0,0,sales,low,YES
9499,9499,11500,0.65,0.77,4,205,3,0,0,sales,low,YES
9500,9500,11501,0.49,0.36,2,192,3,0,0,sales,low,YES
9501,9501,11502,0.82,0.79,3,176,3,0,0,technical,low,YES
9502,9502,11503,0.6,0.52,3,183,2,0,0,support,low,YES
9503,9503,11504,0.64,0.63,3,156,6,1,0,support,low,YES
9504,9504,11505,0.7,0.68,3,150,3,0,0,support,low,YES
9505,9505,11506,0.65,0.89,4,204,8,1,0,support,low,YES
9506,9506,11507,0.69,0.78,5,131,8,0,0,support,low,YES
9507,9507,11508,0.93,0.74,5,248,8,1,0,support,low,YES
9508,9508,11509,0.55,0.52,4,168,8,0,0,support,low,YES
9509,9509,11510,0.75,0.87,4,146,8,1,0,support,low,YES
9510,9510,11511,0.47,0.43,4,246,3,0,0,support,low,YES
9511,9511,11512,0.72,0.88,5,216,10,1,0,support,medium,YES
9512,9512,11513,0.59,0.92,3,203,10,0,0,support,medium,YES
9513,9513,11514,0.98,0.49,3,199,10,0,0,technical,medium,YES
9514,9514,11515,0.39,0.52,2,102,8,0,0,technical,medium,YES
9515,9515,11516,0.93,0.87,4,139,8,0,0,technical,medium,YES
9516,9516,11517,0.71,0.97,5,208,8,1,0,management,medium,YES
